_id,Lake Name,Township,STN,Site ID,Site Description,Latitude (DMS),Long (DMS),Date (DD-MMM-YY),Calcium (mg/L)
236,AUSTIN LAKE,JAFFRAY-MELICK,6932,1,"Mid Lake, deep spot",495352,942234,02-Jun-12,3.3
237,AUSTIN LAKE,JAFFRAY-MELICK,6932,1,"Mid Lake, deep spot",495352,942234,03-Jun-13,2.8
238,AUSTIN LAKE,JAFFRAY-MELICK,6932,1,"Mid Lake, deep spot",495352,942234,11-Jun-14,3.4
239,AUSTIN LAKE,JAFFRAY-MELICK,6932,1,"Mid Lake, deep spot",495352,942234,11-Jul-15,3.2
240,AUSTIN LAKE,JAFFRAY-MELICK,6932,1,"Mid Lake, deep spot",495352,942234,30-May-16,3.2
241,AUSTIN LAKE,JAFFRAY-MELICK,6932,1,"Mid Lake, deep spot",495352,942234,12-Jun-17,3.4
242,AUSTIN LAKE,JAFFRAY-MELICK,6932,1,"Mid Lake, deep spot",495352,942234,16-May-21,3.8
243,AUSTIN LAKE,JAFFRAY-MELICK,6932,1,"Mid Lake, deep spot",495352,942234,15-Jun-22,3.2
244,AYLEN LAKE,DICKENS,160,1,"Mid Lake, deep spot",453700,775100,14-Jul-17,3.2
245,AYLEN LAKE,DICKENS,160,1,"Mid Lake, deep spot",453700,775100,02-Jun-18,3.3
246,AYLEN LAKE,DICKENS,160,1,"Mid Lake, deep spot",453700,775100,26-May-19,3.2
247,AYLEN LAKE,DICKENS,160,1,"Mid Lake, deep spot",453700,775100,25-May-22,3.3
248,BABY LAKE,SEGUIN,163,1,site 1 mid lake,451545,794634,30-May-19,9.6
249,BABY LAKE,SEGUIN,163,2,"Mid lake, deep spot",451212,794724,23-Aug-17,10.4
250,BABY LAKE,SEGUIN,163,2,"Mid lake, deep spot",451212,794724,31-May-19,1.4
251,BABY LAKE,SEGUIN,163,2,"Mid lake, deep spot",451212,794724,31-May-22,1.5
252,BACK LAKE,SEGUIN,165,1,"Mid lake, deep spot",451839,795458,06-Jun-18,6.6
253,BAGOT LONG LAKE,GREATER MADAWASKA,171,1,Mid Channel,451415,763855,20-May-08,11.8
254,BAGOT LONG LAKE,GREATER MADAWASKA,171,1,Mid Channel,451415,763855,24-May-09,10.3
255,BAGOT LONG LAKE,GREATER MADAWASKA,171,1,Mid Channel,451415,763855,24-May-10,10.4
256,BAGOT LONG LAKE,GREATER MADAWASKA,171,1,Mid Channel,451415,763855,19-May-12,10.6
257,BAGOT LONG LAKE,GREATER MADAWASKA,171,1,Mid Channel,451415,763855,31-May-13,10.8
258,BAGOT LONG LAKE,GREATER MADAWASKA,171,1,Mid Channel,451415,763855,27-May-14,10.6
259,BAGOT LONG LAKE,GREATER MADAWASKA,171,1,Mid Channel,451415,763855,17-May-15,10.7
260,BAGOT LONG LAKE,GREATER MADAWASKA,171,1,Mid Channel,451415,763855,24-May-16,10
261,BAGOT LONG LAKE,GREATER MADAWASKA,171,1,Mid Channel,451415,763855,07-Jun-17,11.1
262,BAGOT LONG LAKE,GREATER MADAWASKA,171,1,Mid Channel,451415,763855,07-May-18,10.6
263,BAGOT LONG LAKE,GREATER MADAWASKA,171,1,Mid Channel,451415,763855,07-May-19,10.3
264,BAGOT LONG LAKE,GREATER MADAWASKA,171,1,Mid Channel,451415,763855,13-May-21,10.6
265,BAGOT LONG LAKE,GREATER MADAWASKA,171,1,Mid Channel,451415,763855,14-May-22,10.2
266,BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,29-Oct-08,18
267,BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,06-Jun-09,19.3
268,BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,24-May-10,22.7
269,BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,15-Jun-10,20.7
270,BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,15-Jul-10,21.1
271,BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,03-Jul-11,18.6
272,BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,01-Aug-11,17.3
273,BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,29-Aug-11,17.1
274,BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,25-Sep-11,15.7
275,BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,20-May-12,20.6
276,BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,16-Jun-12,19.9
277,BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,12-Jul-12,20.2
278,BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,16-Aug-12,19.5
279,BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,30-Jun-13,14.9
280,BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,01-Aug-13,15.4
281,BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,07-Jun-14,2.2
282,BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,22-Jul-14,18.3
283,BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,06-Jun-15,17.9
284,BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,09-Jul-15,19.2
285,BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,24-May-16,16.1
286,BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,26-Jun-16,15.4
287,BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,26-Jul-16,16.8
288,BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,08-Jun-17,16.2
289,BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,29-May-18,22.7
290,BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,06-Jun-18,20.3
291,BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,16-Jul-18,20.5
292,BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,27-May-19,19.7
293,BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,04-Jul-19,17.7
294,BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,25-May-20,21.5
295,BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,17-May-21,24.3
296,BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,15-Jun-21,21.4
297,BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,06-Jul-21,21.4
298,BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,14-May-22,21.6
299,BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,23-Jun-22,23.6
300,BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,25-Jul-22,20.7
301,BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,15-Aug-22,21
302,BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,15-Sep-22,18
303,BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,09-Oct-22,19.1
304,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,18-Sep-08,8.4
305,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,24-May-09,9.2
306,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,24-May-10,17.2
307,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,06-Jun-10,13.2
308,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,04-Jul-10,13.1
309,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,04-Jul-11,8.6
310,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,19-Jul-11,8.2
311,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,02-Aug-11,7.7
312,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,10-Oct-11,6.2
313,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,29-Jun-12,11.3
314,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,03-Jul-12,10
315,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,22-Aug-12,7.3
316,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,16-May-13,8
317,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,09-Jun-13,7.2
318,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,24-Jul-13,7
319,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,08-Aug-13,8.9
320,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,26-May-14,9.1
321,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,30-Jun-14,10.2
322,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,28-Jul-14,11.7
323,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,23-May-15,15
324,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,30-Jun-15,10.1
325,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,28-May-16,8.3
326,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,27-Jun-16,8.6
327,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,27-Jun-16,8.6
328,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,21-May-17,5.6
329,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,12-Jun-17,12.7
330,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,20-Jul-17,8
331,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,28-May-18,13.5
332,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,01-Jun-18,12.9
333,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,06-Jul-18,9
334,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,26-May-19,9.4
335,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,22-Jun-19,11.6
336,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,16-Jul-19,8.9
337,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,23-May-20,14.4
338,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,18-Jun-20,12.1
339,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,23-Jul-20,8.8
340,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,31-Aug-20,9.5
341,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,14-Sep-20,7.9
342,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,10-Oct-20,7.7
343,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,27-May-21,19.4
344,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,07-Jun-21,16
345,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,26-May-22,11.7
346,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,21-Jun-22,10.6
347,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,02-Aug-22,8.6
348,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,01-Sep-22,7.7
349,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,15-Sep-22,7.7
350,BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,05-Oct-22,7
351,BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,29-Oct-08,19.5
352,BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,22-May-09,19.2
353,BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,15-May-10,20.4
354,BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,31-May-10,19.2
355,BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,02-Jul-10,11.9
356,BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,26-May-11,20.9
357,BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,01-Jun-11,20.3
358,BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,05-Jul-11,18.8
359,BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,06-Sep-11,15.5
360,BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,30-Sep-11,16
361,BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,05-Jun-12,21.2
362,BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,03-Jul-12,19.9
363,BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,01-Aug-12,19.6
364,BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,18-May-13,21.5
365,BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,12-Jun-13,18.6
366,BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,28-Jun-13,17.3
367,BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,08-Aug-13,15.5
368,BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,07-Jun-14,20.5
369,BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,03-Jul-14,16.8
370,BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,31-May-15,18.9
371,BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,01-Jul-15,20
372,BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,23-May-16,18.5
373,BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,01-Jun-16,18.4
374,BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,27-Jun-16,17
375,BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,27-Jun-16,17
376,BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,23-May-17,21.9
377,BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,02-Jun-17,16.6
378,BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,11-Jun-18,21.6
379,BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,24-May-19,26
380,BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,12-Jun-19,21.5
381,BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,22-May-20,23.5
382,BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,03-Jul-20,21.5
383,BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,14-Aug-20,18.6
384,BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,31-Aug-20,17.7
385,BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,12-Sep-20,20.1
386,BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,31-Oct-20,17.9
387,BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,24-May-21,21.1
388,BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,10-Jul-21,21
389,BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,18-Sep-08,19.7
390,BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,30-May-09,20.8
391,BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,18-May-10,18.7
392,BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,31-May-10,19.6
393,BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,04-Jul-10,21.2
394,BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,08-May-11,19.8
395,BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,26-Jun-11,19.2
396,BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,04-Jul-11,18.7
397,BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,31-Jul-11,18.4
398,BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,09-Sep-11,16.4
399,BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,03-Oct-11,16
400,BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,13-May-12,20.8
401,BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,03-Jun-12,22.1
402,BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,03-Jul-12,20.9
403,BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,07-Aug-12,19.6
404,BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,15-Jun-13,16.2
405,BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,02-Jul-13,16.1
406,BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,08-Jun-14,20.2
407,BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,02-Jul-14,18.4
408,BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,14-May-15,17.2
409,BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,06-Jun-15,20.1
410,BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,30-Jun-15,19.4
411,BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,07-May-16,17
412,BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,03-Jun-16,17.5
413,BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,03-Jul-16,17.7
414,BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,07-Jun-17,16
415,BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,31-Jul-17,20.6
416,BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,08-May-18,20.4
417,BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,06-Jun-18,21.5
418,BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,04-Jul-18,18.4
419,BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,04-Jun-19,18.4
420,BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,03-Jul-19,19.5
421,BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,01-Jun-21,20.4
422,BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,02-Jul-21,22.9
423,BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,13-Jun-22,22.1
424,BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,07-Jul-22,21.7
425,BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,02-Aug-22,21.3
426,BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,01-Sep-22,20
427,BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,03-Oct-22,18.4
428,BALSAM LAKE,BEXLEY,6902,9,E of Grand Is,443430,784816,29-Oct-08,15.7
429,BALSAM LAKE,BEXLEY,6902,9,E of Grand Is,443430,784816,08-Jun-09,17.5
430,BALSAM LAKE,BEXLEY,6902,9,E of Grand Is,443430,784816,23-May-10,19.9
431,BALSAM LAKE,BEXLEY,6902,9,E of Grand Is,443430,784816,27-Jun-10,22.5
432,BALSAM LAKE,BEXLEY,6902,9,E of Grand Is,443430,784816,11-Jul-11,15.1
433,BALSAM LAKE,BEXLEY,6902,9,E of Grand Is,443430,784816,28-Aug-11,14
434,BALSAM LAKE,BEXLEY,6902,9,E of Grand Is,443430,784816,19-Sep-11,14.3
435,BALSAM LAKE,BEXLEY,6902,9,E of Grand Is,443430,784816,23-Oct-11,13.1
436,BALSAM LAKE,BEXLEY,6902,9,E of Grand Is,443430,784816,17-Jun-12,20.2
437,BALSAM LAKE,BEXLEY,6902,9,E of Grand Is,443430,784816,09-Jul-12,18.4
438,BALSAM LAKE,BEXLEY,6902,9,E of Grand Is,443430,784816,13-Aug-12,14.7
439,BALSAM LAKE,BEXLEY,6902,9,E of Grand Is,443430,784816,12-Aug-13,13.4
440,BALSAM LAKE,BEXLEY,6902,9,E of Grand Is,443430,784816,12-Jul-15,18.7
441,BALSAM LAKE,BEXLEY,6902,9,E of Grand Is,443430,784816,26-Jun-16,15.1
442,BALSAM LAKE,BEXLEY,6902,9,E of Grand Is,443430,784816,26-Jun-16,15.1
443,BALSAM LAKE,BEXLEY,6902,9,E of Grand Is,443430,784816,06-Jun-19,19.1
444,BALSAM LAKE,BEXLEY,6902,9,E of Grand Is,443430,784816,04-Jul-19,17.1
445,BALSAM LAKE,BEXLEY,6902,9,E of Grand Is,443430,784816,31-May-21,21.5
446,BALSAM LAKE,BEXLEY,6902,9,E of Grand Is,443430,784816,02-Jun-22,20
447,BAPTISTE LAKE,HERSCHEL (now Hastings-Highlands),196,1,Main Basin-deep spot,450700,780300,12-May-12,4.9
448,BAPTISTE LAKE,HERSCHEL (now Hastings-Highlands),196,1,Main Basin-deep spot,450700,780300,30-May-13,3.9
449,BAPTISTE LAKE,HERSCHEL (now Hastings-Highlands),196,1,Main Basin-deep spot,450700,780300,19-Jun-14,5.5
450,BAPTISTE LAKE,HERSCHEL (now Hastings-Highlands),196,1,Main Basin-deep spot,450700,780300,24-May-16,4.5
451,BAPTISTE LAKE,HERSCHEL (now Hastings-Highlands),196,1,Main Basin-deep spot,450700,780300,01-Jun-17,4.4
452,BAPTISTE LAKE,HERSCHEL (now Hastings-Highlands),196,1,Main Basin-deep spot,450700,780300,27-Jun-18,4.7
453,BAPTISTE LAKE,HERSCHEL (now Hastings-Highlands),196,1,Main Basin-deep spot,450700,780300,05-May-22,4.7
454,BAPTISTE LAKE,HERSCHEL (now Hastings-Highlands),196,2,Lavallee Bay,450818,775810,25-May-08,4.7
455,BAPTISTE LAKE,HERSCHEL (now Hastings-Highlands),196,2,Lavallee Bay,450818,775810,18-May-09,4.3
456,BAPTISTE LAKE,HERSCHEL (now Hastings-Highlands),196,2,Lavallee Bay,450818,775810,24-Apr-10,5.9
457,BAPTISTE LAKE,HERSCHEL (now Hastings-Highlands),196,2,Lavallee Bay,450818,775810,21-May-12,5.3
458,BAPTISTE LAKE,HERSCHEL (now Hastings-Highlands),196,2,Lavallee Bay,450818,775810,16-Jun-13,4.2
459,BAPTISTE LAKE,HERSCHEL (now Hastings-Highlands),196,2,Lavallee Bay,450818,775810,18-May-14,5
460,BAPTISTE LAKE,HERSCHEL (now Hastings-Highlands),196,2,Lavallee Bay,450818,775810,12-Jul-15,5.6
461,BAPTISTE LAKE,HERSCHEL (now Hastings-Highlands),196,2,Lavallee Bay,450818,775810,22-May-16,4.8
462,BAPTISTE LAKE,HERSCHEL (now Hastings-Highlands),196,2,Lavallee Bay,450818,775810,11-Jun-17,4.7
463,BAPTISTE LAKE,HERSCHEL (now Hastings-Highlands),196,2,Lavallee Bay,450818,775810,21-May-18,5
464,BAPTISTE LAKE,HERSCHEL (now Hastings-Highlands),196,2,Lavallee Bay,450818,775810,19-May-19,4.4
465,BAPTISTE LAKE,HERSCHEL (now Hastings-Highlands),196,2,Lavallee Bay,450818,775810,24-May-20,5
466,BAPTISTE LAKE,HERSCHEL (now Hastings-Highlands),196,2,Lavallee Bay,450818,775810,06-Jun-21,5.8
467,BAPTISTE LAKE,HERSCHEL (now Hastings-Highlands),196,2,Lavallee Bay,450818,775810,29-May-22,5.5
468,BAPTISTE LAKE,HERSCHEL (now Hastings-Highlands),196,5,Main Deep Bay,450539,775935,01-Jun-19,4.4
469,BARBER'S BAY LAKE,DUNDONALD,7568,1,"Area 4, deep spot",483622,805229,26-May-13,28.7
470,BARBER'S BAY LAKE,DUNDONALD,7568,1,"Area 4, deep spot",483622,805229,16-Jul-13,20.6
471,BARBER'S BAY LAKE,DUNDONALD,7568,1,"Area 4, deep spot",483622,805229,01-Jun-14,20.2
472,BARBER'S BAY LAKE,DUNDONALD,7568,1,"Area 4, deep spot",483622,805229,28-May-15,19
473,BARBER'S BAY LAKE,DUNDONALD,7568,1,"Area 4, deep spot",483622,805229,04-Jul-15,18.9
474,BARBER'S BAY LAKE,DUNDONALD,7568,1,"Area 4, deep spot",483622,805229,23-Jun-17,20.1
475,BARBER'S BAY LAKE,DUNDONALD,7568,1,"Area 4, deep spot",483622,805229,26-May-20,20.6
476,BARBER'S BAY LAKE,DUNDONALD,7568,1,"Area 4, deep spot",483622,805229,18-May-21,23.2
477,BARBER'S BAY LAKE,DUNDONALD,7568,1,"Area 4, deep spot",483622,805229,29-Jun-22,20.2
478,BARBER'S BAY LAKE,DUNDONALD,7568,1,"Area 4, deep spot",483622,805229,04-Aug-22,19.9
479,BARBER'S BAY LAKE,DUNDONALD,7568,1,"Area 4, deep spot",483622,805229,28-Aug-22,21.6
480,BARBER'S BAY LAKE,DUNDONALD,7568,2,"Area 3, deep spot",483640,805250,26-May-13,31.2
481,BARBER'S BAY LAKE,DUNDONALD,7568,2,"Area 3, deep spot",483640,805250,16-Jul-13,21.9
482,BARBER'S BAY LAKE,DUNDONALD,7568,2,"Area 3, deep spot",483640,805250,28-May-15,22.2
483,BARBER'S BAY LAKE,DUNDONALD,7568,2,"Area 3, deep spot",483640,805250,04-Jul-15,21.9
484,BARBER'S BAY LAKE,DUNDONALD,7568,2,"Area 3, deep spot",483640,805250,23-Jun-17,23.6
485,BARBER'S BAY LAKE,DUNDONALD,7568,2,"Area 3, deep spot",483640,805250,26-May-20,22.3
486,BARBER'S BAY LAKE,DUNDONALD,7568,2,"Area 3, deep spot",483640,805250,18-May-21,25.8
487,BARBER'S BAY LAKE,DUNDONALD,7568,2,"Area 3, deep spot",483640,805250,29-Jun-22,22.5
488,BARBER'S BAY LAKE,DUNDONALD,7568,2,"Area 3, deep spot",483640,805250,04-Aug-22,21.9
489,BARBER'S BAY LAKE,DUNDONALD,7568,2,"Area 3, deep spot",483640,805250,28-Aug-22,22.7
490,BARBER'S BAY LAKE,DUNDONALD,7568,3,"Area 2, east bay deep spot",483716,805247,26-May-13,26.3
491,BARBER'S BAY LAKE,DUNDONALD,7568,3,"Area 2, east bay deep spot",483716,805247,16-Jul-13,25
492,BARBER'S BAY LAKE,DUNDONALD,7568,3,"Area 2, east bay deep spot",483716,805247,31-May-14,24.6
