_id,Lake Name,Township,STN,Site ID,Site Description,Latitude (DMS),Longitude (DMS),Date (dd/mm/yyyy),Chloride (mg/L)
1563,GRACE LAKE,HARCOURT,1717,1,"Mid Lake, deep spot",450407,781354,24/05/2022,0.6
1564,GRACE LAKE,HARCOURT,1717,1,"Mid Lake, deep spot",450407,781354,24/05/2016,0.6
1565,GRACE LAKE,HARCOURT,1717,1,"Mid Lake, deep spot",450407,781354,20/05/2018,0.6
1566,GRACE LAKE,HARCOURT,1717,1,"Mid Lake, deep spot",450407,781354,18/05/2015,0.5
1567,GRACE LAKE,HARCOURT,1717,1,"Mid Lake, deep spot",450407,781354,24/05/2017,0.6
1568,GRACE LAKE,HARCOURT,1717,1,"Mid Lake, deep spot",450407,781354,24/05/2021,0.6
1569,GRAHAM LAKE,LEEDS-GRENVILLE,1719,1,"Mid lake, deep spot",443422,755249,23/06/2016,9
1570,GRAHAM LAKE,LEEDS-GRENVILLE,1719,1,"Mid lake, deep spot",443422,755249,23/06/2016,9
1571,GRAHAM LAKE,LEEDS-GRENVILLE,1719,1,"Mid lake, deep spot",443422,755249,24/06/2015,8
1572,GRANDVIEW LAKE,MCLEAN,1723,1,"Mid Lake, deep spot",451200,790300,16/05/2018,14.2
1573,GRANDVIEW LAKE,MCLEAN,1723,1,"Mid Lake, deep spot",451200,790300,24/04/2021,14.5
1574,GRANDVIEW LAKE,MCLEAN,1723,1,"Mid Lake, deep spot",451200,790300,17/10/2020,14.5
1575,GRANDVIEW LAKE,MCLEAN,1723,1,"Mid Lake, deep spot",451200,790300,06/05/2016,13.3
1576,GRANDVIEW LAKE,MCLEAN,1723,1,"Mid Lake, deep spot",451200,790300,06/05/2019,13.2
1577,GRANDVIEW LAKE,MCLEAN,1723,1,"Mid Lake, deep spot",451200,790300,10/05/2017,13.7
1578,GRANDVIEW LAKE,MCLEAN,1723,1,"Mid Lake, deep spot",451200,790300,06/05/2015,13.1
1579,GRANDVIEW LAKE,MCLEAN,1723,1,"Mid Lake, deep spot",451200,790300,08/05/2022,13.7
1580,GRANITE LAKE,BOYS,1725,2,Main Basin-N/W Bay,494253,945210,16/05/2015,18.9
1581,GRANITE LAKE,BOYS,1725,2,Main Basin-N/W Bay,494253,945210,20/05/2016,19
1582,GRANITE LAKE,BOYS,1725,2,Main Basin-N/W Bay,494253,945210,02/06/2019,22.7
1583,GRANITE LAKE,BOYS,1725,2,Main Basin-N/W Bay,494253,945210,16/05/2020,23.6
1584,GRANITE LAKE,BOYS,1725,2,Main Basin-N/W Bay,494253,945210,24/05/2017,20.7
1585,GRANITE LAKE,BOYS,1725,2,Main Basin-N/W Bay,494253,945210,06/06/2022,22.7
1586,GRANITE LAKE,BOYS,1725,2,Main Basin-N/W Bay,494253,945210,18/05/2021,24.5
1587,GRASS LAKE,DYSART ET AL,1738,2,"middle of lake, deep spot",450227,783210,24/05/2022,11.1
1588,GRASS LAKE (SWEENY),PROUDFOOT,1739,1,"Mid Lake, deep spot",454100,791200,26/06/2015,0.3
1589,GRASS LAKE (SWEENY),PROUDFOOT,1739,1,"Mid Lake, deep spot",454100,791200,19/07/2016,0.3
1590,GRASS LAKE (SWEENY),PROUDFOOT,1739,1,"Mid Lake, deep spot",454100,791200,09/07/2017,0.3
1591,GRASS LAKE (SWEENY),PROUDFOOT,1739,1,"Mid Lake, deep spot",454100,791200,13/08/2020,0.3
1592,GRASS LAKE (SWEENY),PROUDFOOT,1739,1,"Mid Lake, deep spot",454100,791200,13/06/2022,0.4
1593,GRIFFIN LAKE (CLEAR),MERRITT,1776,1,"mid-lake, deep spot",461410,814558,14/07/2017,29.1
1594,GRIFFIN LAKE (CLEAR),MERRITT,1776,1,"mid-lake, deep spot",461410,814558,23/05/2017,29
1595,GRIFFIN LAKE (CLEAR),MERRITT,1776,1,"mid-lake, deep spot",461410,814558,24/05/2016,25.4
1596,GRIFFIN LAKE (CLEAR),MERRITT,1776,1,"mid-lake, deep spot",461410,814558,18/06/2015,26.3
1597,GRIFFIN LAKE (CLEAR),MERRITT,1776,1,"mid-lake, deep spot",461410,814558,17/06/2021,28.7
1598,GRIFFIN LAKE (CLEAR),MERRITT,1776,1,"mid-lake, deep spot",461410,814558,20/06/2019,28.6
1599,GRIFFIN LAKE (CLEAR),MERRITT,1776,1,"mid-lake, deep spot",461410,814558,11/07/2016,27.7
1600,GRIFFIN LAKE (CLEAR),MERRITT,1776,1,"mid-lake, deep spot",461410,814558,15/05/2015,24.8
1601,GRIFFIN LAKE (CLEAR),MERRITT,1776,1,"mid-lake, deep spot",461410,814558,21/07/2021,28.9
1602,GRIFFIN LAKE (CLEAR),MERRITT,1776,1,"mid-lake, deep spot",461410,814558,10/07/2015,26.1
1603,GRIFFIN LAKE (CLEAR),MERRITT,1776,1,"mid-lake, deep spot",461410,814558,29/05/2019,27.8
1604,GRIFFIN LAKE (CLEAR),MERRITT,1776,1,"mid-lake, deep spot",461410,814558,20/09/2022,30.5
1605,GRIFFIN LAKE (CLEAR),MERRITT,1776,1,"mid-lake, deep spot",461410,814558,11/08/2022,30
1606,GRIFFIN LAKE (CLEAR),MERRITT,1776,1,"mid-lake, deep spot",461410,814558,12/07/2018,27.2
1607,GRIFFIN LAKE (CLEAR),MERRITT,1776,1,"mid-lake, deep spot",461410,814558,23/05/2018,26.2
1608,GRIFFIN LAKE (CLEAR),MERRITT,1776,1,"mid-lake, deep spot",461410,814558,14/06/2017,29.7
1609,GRIFFIN LAKE (CLEAR),MERRITT,1776,1,"mid-lake, deep spot",461410,814558,23/05/2022,29.3
1610,GRIFFIN LAKE (CLEAR),MERRITT,1776,1,"mid-lake, deep spot",461410,814558,19/07/2022,29.9
1611,GRIFFIN LAKE (CLEAR),MERRITT,1776,1,"mid-lake, deep spot",461410,814558,15/06/2018,27.3
1612,GRIFFIN LAKE (CLEAR),MERRITT,1776,1,"mid-lake, deep spot",461410,814558,18/05/2021,28.8
1613,GRIFFIN LAKE (CLEAR),MERRITT,1776,1,"mid-lake, deep spot",461410,814558,13/06/2016,27
1614,GRIFFIN LAKE (CLEAR),MERRITT,1776,1,"mid-lake, deep spot",461410,814558,29/06/2022,29.5
1615,GRIFFIN LAKE (CLEAR),MERRITT,1776,1,"mid-lake, deep spot",461410,814558,22/10/2022,30.4
1616,GROOM LAKE (LYNX),BETHUNE,1779,1,"Mid Lake, deep spot",453200,791100,22/05/2016,0.9
1617,GROOM LAKE (LYNX),BETHUNE,1779,1,"Mid Lake, deep spot",453200,791100,20/05/2018,0.9
1618,GROOM LAKE (LYNX),BETHUNE,1779,1,"Mid Lake, deep spot",453200,791100,18/05/2015,0.8
1619,GROOM LAKE (LYNX),BETHUNE,1779,1,"Mid Lake, deep spot",453200,791100,15/05/2022,1.1
1620,GROOM LAKE (LYNX),BETHUNE,1779,1,"Mid Lake, deep spot",453200,791100,19/05/2019,0.9
1621,GROOM LAKE (LYNX),BETHUNE,1779,1,"Mid Lake, deep spot",453200,791100,15/05/2017,0.8
1622,GROOM LAKE (LYNX),BETHUNE,1779,1,"Mid Lake, deep spot",453200,791100,02/05/2021,1.1
1623,GROOM LAKE (LYNX),BETHUNE,1779,1,"Mid Lake, deep spot",453200,791100,17/05/2020,1
1624,GULL LAKE,LUTTERWORTH,1790,5,NW Basin-Rackety Crk,445154,784609,16/05/2015,4.4
1625,GULL LAKE,LUTTERWORTH,1790,5,NW Basin-Rackety Crk,445154,784609,24/08/2022,6
1626,GULL LAKE,LUTTERWORTH,1790,5,NW Basin-Rackety Crk,445154,784609,28/09/2015,4.1
1627,GULL LAKE,LUTTERWORTH,1790,5,NW Basin-Rackety Crk,445154,784609,26/07/2015,4.6
1628,GULL LAKE,LUTTERWORTH,1790,5,NW Basin-Rackety Crk,445154,784609,19/08/2015,4.6
1629,GULL LAKE,GRAVENHURST,1791,1,"N/W end, deep spot",445521,792207,30/04/2015,15.7
1630,GULL LAKE,GRAVENHURST,1791,1,"N/W end, deep spot",445521,792207,16/05/2021,15.2
1631,GULLWING LAKE,DROPE,1799,1,mid lake,495447,923431,17/07/2019,0.4
1632,HAGEN LAKE (CLEAR),GLADSTONE,1817,1,"Mid lake, deep spot",461756,831804,24/06/2015,12
1633,HAGEN LAKE (CLEAR),GLADSTONE,1817,1,"Mid lake, deep spot",461756,831804,11/07/2018,13.9
1634,HAGEN LAKE (CLEAR),GLADSTONE,1817,1,"Mid lake, deep spot",461756,831804,19/07/2015,12
1635,HAGEN LAKE (CLEAR),GLADSTONE,1817,1,"Mid lake, deep spot",461756,831804,12/06/2018,14.1
1636,HAGEN LAKE (CLEAR),GLADSTONE,1817,1,"Mid lake, deep spot",461756,831804,06/06/2021,14.7
1637,HAGEN LAKE (CLEAR),GLADSTONE,1817,1,"Mid lake, deep spot",461756,831804,06/07/2021,15
1638,HAGEN LAKE (CLEAR),GLADSTONE,1817,1,"Mid lake, deep spot",461756,831804,04/06/2016,12.9
1639,HAGEN LAKE (CLEAR),GLADSTONE,1817,1,"Mid lake, deep spot",461756,831804,12/05/2018,13.9
1640,HAGEN LAKE (CLEAR),GLADSTONE,1817,1,"Mid lake, deep spot",461756,831804,05/10/2020,14.9
1641,HAGEN LAKE (CLEAR),GLADSTONE,1817,1,"Mid lake, deep spot",461756,831804,23/06/2017,14.6
1642,HAGEN LAKE (CLEAR),GLADSTONE,1817,1,"Mid lake, deep spot",461756,831804,12/05/2021,14.3
1643,HAGEN LAKE (CLEAR),GLADSTONE,1817,1,"Mid lake, deep spot",461756,831804,21/05/2019,14.3
1644,HAGEN LAKE (CLEAR),GLADSTONE,1817,1,"Mid lake, deep spot",461756,831804,06/05/2016,12.5
1645,HAGEN LAKE (CLEAR),GLADSTONE,1817,1,"Mid lake, deep spot",461756,831804,01/05/2020,14.2
1646,HAGEN LAKE (CLEAR),GLADSTONE,1817,1,"Mid lake, deep spot",461756,831804,09/05/2017,14
1647,HAGEN LAKE (CLEAR),GLADSTONE,1817,1,"Mid lake, deep spot",461756,831804,17/06/2019,14.7
1648,HAGEN LAKE (CLEAR),GLADSTONE,1817,1,"Mid lake, deep spot",461756,831804,14/07/2019,14.9
1649,HAGEN LAKE (CLEAR),GLADSTONE,1817,1,"Mid lake, deep spot",461756,831804,12/07/2016,13.4
1650,HAGEN LAKE (CLEAR),GLADSTONE,1817,1,"Mid lake, deep spot",461756,831804,11/07/2017,14.6
1651,HAGEN LAKE (CLEAR),GLADSTONE,1817,1,"Mid lake, deep spot",461756,831804,23/05/2015,11.6
1652,HAINES LAKE,SEGUIN,1822,1,"Mid lake, deep spot",452039,795631,29/05/2018,27.7
1653,HALFWAY LAKE,RADCLIFFE,1828,2,"Mid Lake, deep spot",452425,773620,20/05/2020,5.8
1654,HALFWAY LAKE,RADCLIFFE,1828,2,"Mid Lake, deep spot",452425,773620,07/06/2021,6.4
1655,HALFWAY LAKE,RADCLIFFE,1828,2,"Mid Lake, deep spot",452425,773620,31/05/2022,6.1
1656,HALIBURTON LAKE,HARBURN,1830,1,"Mid Lake, deep spot",451043,782357,01/07/2019,0.7
1657,HALIBURTON LAKE,HARBURN,1830,1,"Mid Lake, deep spot",451043,782357,17/06/2017,0.7
1658,HALIBURTON LAKE,HARBURN,1830,1,"Mid Lake, deep spot",451043,782357,21/05/2018,0.7
1659,HALIBURTON LAKE,HARBURN,1830,1,"Mid Lake, deep spot",451043,782357,24/05/2020,0.8
1660,HALIBURTON LAKE,HARBURN,1830,1,"Mid Lake, deep spot",451043,782357,06/06/2022,0.8
1661,HALIBURTON LAKE,HARBURN,1830,1,"Mid Lake, deep spot",451043,782357,24/05/2021,0.9
1662,HALIBURTON LAKE,HARBURN,1830,2,"North Basin, Deep spot",451302,782456,20/05/2019,0.7
1663,HALIBURTON LAKE,HARBURN,1830,2,"North Basin, Deep spot",451302,782456,24/05/2015,0.7
1664,HALIBURTON LAKE,HARBURN,1830,2,"North Basin, Deep spot",451302,782456,22/05/2016,0.7
1665,HALIBURTON LAKE,HARBURN,1830,2,"North Basin, Deep spot",451302,782456,08/06/2018,0.6
1666,HALIBURTON LAKE,HARBURN,1830,2,"North Basin, Deep spot",451302,782456,20/05/2017,0.7
1667,HALIBURTON LAKE,HARBURN,1830,6,"South basin, deep spot",451044,782338,19/05/2019,0.6
1668,HALLS LAKE,STANHOPE,1837,2,East Side-Halls Lake,450634,784347,08/05/2022,2.4
1669,HALLS LAKE,STANHOPE,1837,2,East Side-Halls Lake,450634,784347,24/05/2016,1.4
1670,HALLS LAKE,STANHOPE,1837,2,East Side-Halls Lake,450634,784347,14/05/2015,1.5
1671,HALLS LAKE,STANHOPE,1837,2,East Side-Halls Lake,450634,784347,14/05/2019,2
1672,HALLS LAKE,STANHOPE,1837,2,East Side-Halls Lake,450634,784347,06/05/2021,2.3
1673,HALLS LAKE,STANHOPE,1837,2,East Side-Halls Lake,450634,784347,07/06/2017,1.4
1674,HALLS LAKE,STANHOPE,1837,2,East Side-Halls Lake,450634,784347,12/05/2018,2
1675,HAMMOND LAKE (TWIN),HUDSON,1848,1,"Main Basin, Site 1",473059,795235,19/05/2019,3.1
1676,HAMMOND LAKE (TWIN),HUDSON,1848,1,"Main Basin, Site 1",473059,795235,23/05/2016,3.3
1677,HAMMOND LAKE (TWIN),HUDSON,1848,1,"Main Basin, Site 1",473059,795235,30/05/2017,3.6
1678,HAMMOND LAKE (TWIN),HUDSON,1848,1,"Main Basin, Site 1",473059,795235,24/05/2021,3.4
1679,HAMMOND LAKE (TWIN),HUDSON,1848,1,"Main Basin, Site 1",473059,795235,20/05/2020,3.3
1680,HAMMOND LAKE (TWIN),HUDSON,1848,1,"Main Basin, Site 1",473059,795235,20/05/2018,3.3
1681,HAMMOND LAKE (TWIN),HUDSON,1848,1,"Main Basin, Site 1",473059,795235,24/05/2015,3.3
1682,HAMMOND LAKE (TWIN),HUDSON,1848,1,"Main Basin, Site 1",473059,795235,19/06/2022,3
1683,HAMMOND LAKE (TWIN),HUDSON,1848,1,"Main Basin, Site 1",473059,795235,22/06/2015,3.2
1684,HAMMOND LAKE (TWIN),HUDSON,1848,2,"Jones Bay, Site 2",472942,795240,24/05/2021,3.9
1685,HAMMOND LAKE (TWIN),HUDSON,1848,2,"Jones Bay, Site 2",472942,795240,19/06/2022,3.3
1686,HAMMOND LAKE (TWIN),HUDSON,1848,2,"Jones Bay, Site 2",472942,795240,20/05/2018,3.6
1687,HAMMOND LAKE (TWIN),HUDSON,1848,2,"Jones Bay, Site 2",472942,795240,30/05/2017,3.8
1688,HAMMOND LAKE (TWIN),HUDSON,1848,2,"Jones Bay, Site 2",472942,795240,22/06/2015,3.5
1689,HAMMOND LAKE (TWIN),HUDSON,1848,2,"Jones Bay, Site 2",472942,795240,24/05/2015,3.6
1690,HAMMOND LAKE (TWIN),HUDSON,1848,2,"Jones Bay, Site 2",472942,795240,20/05/2020,3.7
1691,HAMMOND LAKE (TWIN),HUDSON,1848,2,"Jones Bay, Site 2",472942,795240,19/05/2019,3.5
1692,HAMMOND LAKE (TWIN),HUDSON,1848,2,"Jones Bay, Site 2",472942,795240,23/05/2016,3.4
1693,HAMMOND LAKE (TWIN),HUDSON,1848,7,Lower Twin Lake,472939,795240,23/05/2016,0.6
1694,HAMMOND LAKE (TWIN),HUDSON,1848,7,Lower Twin Lake,472939,795240,24/05/2015,0.6
1695,HAMMOND LAKE (TWIN),HUDSON,1848,7,Lower Twin Lake,472939,795240,19/05/2019,0.6
1696,HAMMOND LAKE (TWIN),HUDSON,1848,7,Lower Twin Lake,472939,795240,20/05/2018,0.7
1697,HAMMOND LAKE (TWIN),HUDSON,1848,7,Lower Twin Lake,472939,795240,30/05/2017,1
1698,HAMMOND LAKE (TWIN),HUDSON,1848,7,Lower Twin Lake,472939,795240,19/06/2022,0.6
1699,HAMMOND LAKE (TWIN),HUDSON,1848,7,Lower Twin Lake,472939,795240,24/05/2021,0.8
1700,HAMMOND LAKE (TWIN),HUDSON,1848,7,Lower Twin Lake,472939,795240,20/05/2020,0.6
1701,HANMER LAKE,HANMER,1853,4,"Mid lake, deep spot",464243,805820,03/08/2022,3.5
1702,HARRIS LAKE,FERGUSON,1874,1,"Mid Lake, deep spot",452829,795918,24/05/2021,7.5
1703,HARRIS LAKE,FERGUSON,1874,1,"Mid Lake, deep spot",452829,795918,13/05/2018,6.2
1704,HARRIS LAKE,FERGUSON,1874,1,"Mid Lake, deep spot",452829,795918,06/06/2020,6.9
1705,HARRIS LAKE,FERGUSON,1874,1,"Mid Lake, deep spot",452829,795918,23/05/2022,7
1706,HARRIS LAKE,FERGUSON,1874,1,"Mid Lake, deep spot",452829,795918,03/06/2016,6
1707,HARRIS LAKE,FERGUSON,1874,1,"Mid Lake, deep spot",452829,795918,26/05/2019,6.1
1708,HARRIS LAKE,FERGUSON,1874,1,"Mid Lake, deep spot",452829,795918,17/05/2015,6.1
1709,HARRIS LAKE,WALLBRIDGE,1875,1,Eastern Bay,454240,802118,10/09/2022,4.1
1710,HASSARD LAKE,BETHUNE,1893,1,"Mid Lake, deep spot",453400,791300,02/06/2016,0.6
1711,HASSARD LAKE,BETHUNE,1893,1,"Mid Lake, deep spot",453400,791300,25/05/2019,0.4
1712,HASSARD LAKE,BETHUNE,1893,1,"Mid Lake, deep spot",453400,791300,26/05/2015,0.7
1713,HASSARD LAKE,BETHUNE,1893,1,"Mid Lake, deep spot",453400,791300,23/05/2017,0.6
1714,HAY LAKE,SABINE,1909,2,"mid lake, deep spot",452249,781104,15/07/2017,0.3
1715,HAY LAKE,SABINE,1909,2,"mid lake, deep spot",452249,781104,06/07/2018,0.3
1716,HAY LAKE,SABINE,1909,2,"mid lake, deep spot",452249,781104,20/05/2018,0.3
1717,HAY LAKE,SABINE,1909,2,"mid lake, deep spot",452249,781104,20/05/2017,0.2
1718,HAY LAKE,SABINE,1909,2,"mid lake, deep spot",452249,781104,03/07/2015,0.3
1719,HAY LAKE,SABINE,1909,2,"mid lake, deep spot",452249,781104,22/05/2016,0.2
1720,HAY LAKE,SABINE,1909,2,"mid lake, deep spot",452249,781104,18/05/2019,0.2
1721,HAY LAKE,SABINE,1909,2,"mid lake, deep spot",452249,781104,04/07/2021,0.3
1722,HAY LAKE,SABINE,1909,2,"mid lake, deep spot",452249,781104,17/05/2015,0.3
1723,HAY LAKE,SABINE,1909,2,"mid lake, deep spot",452249,781104,05/08/2022,0.3
1724,HAY LAKE,SABINE,1909,2,"mid lake, deep spot",452249,781104,04/09/2022,0.4
1725,HAY LAKE,SABINE,1909,2,"mid lake, deep spot",452249,781104,03/07/2022,0.3
1726,HEAD LAKE,LAXTON-DIGBY-LONGFORD,1917,3,"Mid Lake, deep spot",444425,785450,11/06/2017,2.7
1727,HEAD LAKE,LAXTON-DIGBY-LONGFORD,1917,3,"Mid Lake, deep spot",444425,785450,25/06/2016,2.3
1728,HEAD LAKE,LAXTON-DIGBY-LONGFORD,1917,3,"Mid Lake, deep spot",444425,785450,24/09/2022,2.6
1729,HEAD LAKE,LAXTON-DIGBY-LONGFORD,1917,3,"Mid Lake, deep spot",444425,785450,31/07/2022,2.7
1730,HEAD LAKE,LAXTON-DIGBY-LONGFORD,1917,3,"Mid Lake, deep spot",444425,785450,07/05/2015,2.1
1731,HEAD LAKE,LAXTON-DIGBY-LONGFORD,1917,3,"Mid Lake, deep spot",444425,785450,19/06/2015,2.1
1732,HEAD LAKE,LAXTON-DIGBY-LONGFORD,1917,3,"Mid Lake, deep spot",444425,785450,06/05/2016,2.1
1733,HEAD LAKE,LAXTON-DIGBY-LONGFORD,1917,3,"Mid Lake, deep spot",444425,785450,21/05/2018,2.2
1734,HEAD LAKE,LAXTON-DIGBY-LONGFORD,1917,3,"Mid Lake, deep spot",444425,785450,28/06/2021,2.9
1735,HEAD LAKE,LAXTON-DIGBY-LONGFORD,1917,3,"Mid Lake, deep spot",444425,785450,23/05/2021,3
1736,HEAD LAKE,LAXTON-DIGBY-LONGFORD,1917,3,"Mid Lake, deep spot",444425,785450,28/05/2022,2.7
1737,HEAD LAKE,LAXTON-DIGBY-LONGFORD,1917,3,"Mid Lake, deep spot",444425,785450,16/10/2022,2.9
1738,HEAD LAKE,LAXTON-DIGBY-LONGFORD,1917,3,"Mid Lake, deep spot",444425,785450,03/07/2018,2.3
1739,HEAD LAKE,LAXTON-DIGBY-LONGFORD,1917,3,"Mid Lake, deep spot",444425,785450,28/06/2022,2.7
1740,HEAD LAKE,LAXTON-DIGBY-LONGFORD,1917,3,"Mid Lake, deep spot",444425,785450,10/10/2020,2.8
1741,HEAD LAKE,LAXTON-DIGBY-LONGFORD,1917,3,"Mid Lake, deep spot",444425,785450,24/08/2022,3.1
1742,HEAD LAKE,LAXTON-DIGBY-LONGFORD,1917,3,"Mid Lake, deep spot",444425,785450,04/05/2019,3.2
1743,HEAD LAKE,LAXTON-DIGBY-LONGFORD,1917,3,"Mid Lake, deep spot",444425,785450,29/06/2019,3.2
1744,HEALEY LAKE,CONGER,1924,13,"Pinebay, Deep Spot",451029,795302,18/06/2017,5.3
1745,HEALEY LAKE,CONGER,1924,13,"Pinebay, Deep Spot",451029,795302,04/07/2022,5.6
1746,HEALEY LAKE,CONGER,1924,13,"Pinebay, Deep Spot",451029,795302,17/06/2018,5.6
1747,HEALEY LAKE,CONGER,1924,13,"Pinebay, Deep Spot",451029,795302,20/06/2021,6.2
1748,HEALEY LAKE,CONGER,1924,14,"Mid lake, deep spot",451025,795346,04/07/2022,5.7
1749,HEALEY LAKE,CONGER,1924,14,"Mid lake, deep spot",451025,795346,20/06/2021,6.2
1750,HEALEY LAKE,CONGER,1924,15,"Mid lake, deep spot - TOP",451025,795346,20/09/2022,1
1751,HEALEY LAKE,CONGER,1924,16,"Mid lake, deep spot - BOTTOM",451025,795346,20/09/2022,0.9
1752,HIMBURY LAKE (ROCK),PROUDFOOT,1983,1,"Mid Lake, deep spot",453616,791211,22/05/2017,0.3
1753,HIMBURY LAKE (ROCK),PROUDFOOT,1983,1,"Mid Lake, deep spot",453616,791211,04/07/2018,0.2
1754,HIMBURY LAKE (ROCK),PROUDFOOT,1983,1,"Mid Lake, deep spot",453616,791211,23/05/2021,0.5
1755,HIMBURY LAKE (ROCK),PROUDFOOT,1983,1,"Mid Lake, deep spot",453616,791211,22/05/2016,0.3
1756,HIMBURY LAKE (ROCK),PROUDFOOT,1983,1,"Mid Lake, deep spot",453616,791211,17/05/2015,0.3
1757,HIMBURY LAKE (ROCK),PROUDFOOT,1983,1,"Mid Lake, deep spot",453616,791211,03/06/2022,0.3
1758,HOOTON LAKE,SEGUIN,2007,1,Deep Spot,451444,800010,11/06/2019,2.8
1759,HOOTON LAKE,SEGUIN,2007,1,Deep Spot,451444,800010,07/06/2018,2.7
1760,HORN LAKE (SOLLMAN),CHAPMAN,2015,4,"Mid Lake, deep spot",454005,792923,21/05/2017,0.9
1761,HORN LAKE (SOLLMAN),CHAPMAN,2015,4,"Mid Lake, deep spot",454005,792923,04/06/2022,1
1762,HORN LAKE (SOLLMAN),CHAPMAN,2015,4,"Mid Lake, deep spot",454005,792923,26/06/2015,0.9
1763,HORN LAKE (SOLLMAN),CHAPMAN,2015,4,"Mid Lake, deep spot",454005,792923,01/07/2019,0.9
1764,HORN LAKE (SOLLMAN),CHAPMAN,2015,4,"Mid Lake, deep spot",454005,792923,30/05/2021,0.9
1765,HORN LAKE (SOLLMAN),CHAPMAN,2015,4,"Mid Lake, deep spot",454005,792923,24/05/2020,0.9
1766,HORN LAKE (SOLLMAN),CHAPMAN,2015,4,"Mid Lake, deep spot",454005,792923,26/05/2018,0.8
1767,HORSESHOE LAKE,SEGUIN,2026,1,"Stn 1, Christie Bay",451817,794907,23/05/2022,14.8
1768,HORSESHOE LAKE,SEGUIN,2026,1,"Stn 1, Christie Bay",451817,794907,31/05/2015,11
1769,HORSESHOE LAKE,SEGUIN,2026,1,"Stn 1, Christie Bay",451817,794907,19/05/2021,14.7
1770,HORSESHOE LAKE,SEGUIN,2026,1,"Stn 1, Christie Bay",451817,794907,21/05/2019,11.5
1771,HORSESHOE LAKE,SEGUIN,2026,1,"Stn 1, Christie Bay",451817,794907,21/05/2018,10.6
1772,HORSESHOE LAKE,SEGUIN,2026,1,"Stn 1, Christie Bay",451817,794907,22/05/2017,12
1773,HORSESHOE LAKE,SEGUIN,2026,1,"Stn 1, Christie Bay",451817,794907,27/05/2016,14.8
1774,HORSESHOE LAKE,SEGUIN,2026,1,"Stn 1, Christie Bay",451817,794907,10/10/2020,17.9
1775,HORSESHOE LAKE,SEGUIN,2026,3,N of Elysee Is.,451838,795107,22/05/2017,17
1776,HORSESHOE LAKE,SEGUIN,2026,3,N of Elysee Is.,451838,795107,21/05/2018,15.6
1777,HORSESHOE LAKE,SEGUIN,2026,3,N of Elysee Is.,451838,795107,19/05/2021,20
1778,HORSESHOE LAKE,SEGUIN,2026,3,N of Elysee Is.,451838,795107,10/10/2020,21
1779,HORSESHOE LAKE,SEGUIN,2026,3,N of Elysee Is.,451838,795107,21/05/2019,16.4
1780,HORSESHOE LAKE,SEGUIN,2026,3,N of Elysee Is.,451838,795107,31/05/2015,14
1781,HORSESHOE LAKE,SEGUIN,2026,3,N of Elysee Is.,451838,795107,27/05/2016,11.8
1782,HORSESHOE LAKE,SEGUIN,2026,3,N of Elysee Is.,451838,795107,23/05/2022,19.3
1783,HORSESHOE LAKE,SEGUIN,2026,8,Horseshoe I - deep spot,451838,795111,17/08/2017,17.5
1784,HORSESHOE LAKE,SEGUIN,2026,8,Horseshoe I - deep spot,451838,795111,21/05/2019,17.8
1785,HORSESHOE LAKE,SEGUIN,2026,9,HorseshoeII - deep spot,451767,795107,07/06/2019,16.4
1786,HORSESHOE LAKE,SEGUIN,2026,10,HorseshoeIII- deep spot,451813,795107,07/06/2019,13.1
1787,HORSESHOE LAKE,SECORN,2029,1,Deep spot,461849,805458,18/06/2021,0.3
1788,HORSESHOE LAKE,SECORN,2029,1,Deep spot,461849,805458,11/06/2019,0.3
1789,HORSESHOE LAKE,SECORN,2029,1,Deep spot,461849,805458,30/06/2016,0.3
1790,HORSESHOE LAKE,SECORN,2029,1,Deep spot,461849,805458,06/06/2020,0.4
1791,HORSESHOE LAKE,SECORN,2029,1,Deep spot,461849,805458,23/07/2022,0.4
1792,HORSESHOE LAKE,SECORN,2029,1,Deep spot,461849,805458,25/05/2018,0.3
1793,HORSESHOE LAKE,SECORN,2029,1,Deep spot,461849,805458,06/06/2015,0.3
1794,HURDS LAKE (HURD),BAGOT AND BLYTHFIELD,2055,1,"N Basin, deep spot",452413,764006,27/05/2018,1.9
1795,HURDS LAKE (HURD),BAGOT AND BLYTHFIELD,2055,1,"N Basin, deep spot",452413,764006,25/05/2021,2.2
1796,HURDS LAKE (HURD),BAGOT AND BLYTHFIELD,2055,1,"N Basin, deep spot",452413,764006,06/05/2020,2
1797,HURDS LAKE (HURD),BAGOT AND BLYTHFIELD,2055,1,"N Basin, deep spot",452413,764006,15/06/2016,2.1
1798,HURDS LAKE (HURD),BAGOT AND BLYTHFIELD,2055,1,"N Basin, deep spot",452413,764006,09/06/2019,1.6
1799,HURDS LAKE (HURD),BAGOT AND BLYTHFIELD,2055,1,"N Basin, deep spot",452413,764006,15/06/2017,2.1
1800,HURDS LAKE (HURD),BAGOT AND BLYTHFIELD,2055,1,"N Basin, deep spot",452413,764006,15/06/2016,2.1
1801,HURDS LAKE (HURD),BAGOT AND BLYTHFIELD,2055,1,"N Basin, deep spot",452413,764006,17/05/2015,2.1
1802,HURDS LAKE (HURD),BAGOT AND BLYTHFIELD,2055,1,"N Basin, deep spot",452413,764006,23/05/2022,2.1
1803,ICARUS LAKE,UNORGANIZED,2067,3,North - mid lake,481341,903437,22/05/2022,0.6
